Center Camera Images,Left Camera Images,Right Camera Images,Steering Angle,,,
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_00_762.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_00_762.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_00_762.jpg,-0.07042254,1,0,30.19014
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_00_861.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_00_861.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_00_861.jpg,-0.08450703,1,0,30.18993
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_00_969.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_00_969.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_00_969.jpg,-0.08450703,1,0,30.18996
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_080.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_080.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_080.jpg,-0.08920188,1,0,30.19
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_182.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_182.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_182.jpg,-0.1267606,1,0,30.18923
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_295.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_295.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_295.jpg,-0.1267606,1,0,30.18962
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_401.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_401.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_401.jpg,-0.1267606,1,0,30.18958
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_501.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_501.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_501.jpg,-0.1267606,1,0,30.18987
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_603.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_603.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_603.jpg,-0.1267606,1,0,30.19052
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_706.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_706.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_706.jpg,-0.1267606,1,0,30.18993
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_806.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_806.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_806.jpg,-0.09389672,1,0,30.19051
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_01_906.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_01_906.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_01_906.jpg,-0.0657277,1,0,30.19061
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_007.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_007.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_007.jpg,-0.0657277,1,0,30.19041
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_111.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_111.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_111.jpg,-0.0657277,1,0,30.19031
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_239.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_239.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_239.jpg,-0.0657277,1,0,30.19025
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_346.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_346.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_346.jpg,-0.06103287,1,0,30.19026
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_456.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_456.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_456.jpg,-0.04694836,1,0,30.19048
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_567.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_567.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_567.jpg,-0.04694836,1,0,30.19029
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_688.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_688.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_688.jpg,-0.03755869,1,0,30.19049
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_802.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_802.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_802.jpg,-0.03755869,1,0,30.19028
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_02_919.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_02_919.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_02_919.jpg,-0.03286385,1,0,30.19031
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_03_036.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_03_036.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_03_036.jpg,-0.03286385,1,0,30.19034
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_03_157.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_03_157.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_03_157.jpg,-0.03286385,1,0,30.19026
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_03_271.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_03_271.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_03_271.jpg,-0.02816901,1,0,30.19031
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_03_386.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_03_386.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_03_386.jpg,-0.02816901,1,0,30.19029
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_47_03_511.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_47_03_511.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_47_03_511.jpg,-0.02816901,1,0,30.18989
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_03_711.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_03_711.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_03_711.jpg,0.09859154,1,0,30.18991
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_03_787.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_03_787.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_03_787.jpg,0.09859154,1,0,30.19
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_03_865.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_03_865.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_03_865.jpg,0.09859154,1,0,30.19003
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_03_949.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_03_949.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_03_949.jpg,0.09859154,1,0,30.19008
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_029.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_029.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_029.jpg,0.07511737,1,0,30.19044
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_112.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_112.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_112.jpg,0.05164319,1,0,30.19049
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_206.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_206.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_206.jpg,0.02347418,1,0,30.19039
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_292.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_292.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_292.jpg,0.01408451,1,0,30.19066
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_378.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_378.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_378.jpg,0.01408451,1,0,30.19034
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_458.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_458.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_458.jpg,0.01408451,1,0,30.1903
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_534.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_534.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_534.jpg,0.01408451,1,0,30.19029
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_618.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_618.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_618.jpg,0.03286385,1,0,30.1902
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_699.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_699.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_699.jpg,0.06103287,1,0,30.18983
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_789.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_789.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_789.jpg,0.06103287,1,0,30.19001
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_869.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_869.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_869.jpg,0.06103287,1,0,30.19009
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_04_950.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_04_950.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_04_950.jpg,0.07981221,1,0,30.18982
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_031.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_031.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_031.jpg,0.07981221,1,0,30.18997
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_120.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_120.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_120.jpg,0.07981221,1,0,30.19013
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_194.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_194.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_194.jpg,0.07981221,1,0,30.19007
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_282.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_282.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_282.jpg,0.07981221,1,0,30.19012
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_361.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_361.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_361.jpg,0.07981221,1,0,30.19011
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_451.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_451.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_451.jpg,0.07981221,1,0,30.19015
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_535.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_535.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_535.jpg,0.07981221,1,0,30.19015
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_615.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_615.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_615.jpg,0.07981221,1,0,30.19018
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_693.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_693.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_693.jpg,0.07981221,1,0,30.19016
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_771.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_771.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_771.jpg,0.07981221,1,0,30.19015
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_852.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_852.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_852.jpg,0.07981221,1,0,30.19014
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_05_939.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_05_939.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_05_939.jpg,0.07981221,1,0,30.19013
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_018.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_018.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_018.jpg,0.07981221,1,0,30.18984
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_095.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_095.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_095.jpg,0.07981221,1,0,30.19012
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_182.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_182.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_182.jpg,0.07981221,1,0,30.19016
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_262.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_262.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_262.jpg,0.07981221,1,0,30.19029
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_342.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_342.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_342.jpg,0.07981221,1,0,30.19017
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_418.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_418.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_418.jpg,0.07981221,1,0,30.19018
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_495.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_495.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_495.jpg,0.07981221,1,0,30.19015
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_569.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_569.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_569.jpg,0.07981221,1,0,30.19016
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_642.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_642.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_642.jpg,0.07981221,1,0,30.19016
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_718.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_718.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_718.jpg,0.05633803,1,0,30.19042
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_793.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_793.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_793.jpg,0.05633803,1,0,30.19035
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_888.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_888.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_888.jpg,0.02347418,1,0,30.19042
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_06_958.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_06_958.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_06_958.jpg,0.02347418,1,0,30.19076
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_041.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_041.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_041.jpg,0.02347418,1,0,30.19032
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_109.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_109.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_109.jpg,0.02347418,1,0,30.1903
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_188.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_188.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_188.jpg,0.02347418,1,0,30.19028
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_260.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_260.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_260.jpg,0.02347418,1,0,30.19033
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_338.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_338.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_338.jpg,0.02347418,1,0,30.19029
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_415.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_415.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_415.jpg,0.02347418,1,0,30.19027
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_495.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_495.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_495.jpg,0.02347418,1,0,30.19028
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_576.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_576.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_576.jpg,0.05164319,1,0,30.19
/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/center_2019_03_08_18_49_07_658.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/left_2019_03_08_18_49_07_658.jpg,/content/drive/My Drive/CarND-Behavioral-Cloning-P3/IMG/right_2019_03_08_18_49_07_658.jpg,0.0657277,1,0,30.18988
